"","geoid","longname","birthrate","br15to19","br20to34","br35to50","lessthanhs","highschool","somecollege","associates","bachelors","postbach","incomeless20k","income20to35k","income35to50k","income50to75k","income75to100k","income100to150k","income150to200k","incomeover200k","families","marriedfam","singleparfam","detachedhome","attachedhome","mobilehome","mischome","houseless50k","house50to100k","house100to250k","house250to500k","house500to1mill","houseover1mill","english","spanish","europeanlang","asianlang","otherlang","single","married","separated","othermstat","widowed","divorced","ownhouse","europepob","asiapob","africapob","oceaniapob","caribbeanpob","centamerpob","southamerpob","nonusnorthamerpob","popunder18","pop20s","pop30s","pop40s","pop50to64","popover65","white","black","native","asian","pacificisl","otherrace","latinx","povrate","singlecar","carpool","publictransit","bike","walk","othertransport","workfromhome"
"43","14000US18097321600","Census Tract 3216, Marion, IN",2.55068672334859,0,1.04643557880968,1.50425114453891,8.18532818532818,17.9407979407979,21.1068211068211,7.97940797940798,28.0566280566281,16.5508365508366,16.5044435040203,22.3867964451968,13.9652983495556,19.8053322048244,8.08294540837918,11.1299195937368,4.61278036394414,3.51248413034278,75.0350631136045,39.9368863955119,35.0981767180926,39.5447530864198,8.14043209876543,0,0,2.41071428571429,17.5,65.8928571428571,15.4464285714286,0,0,93.815592203898,4.06671664167916,0.974512743628186,1.1431784107946,0,45.2256944444444,69.6180555555556,1.01996527777778,3.60243055555556,4.79600694444444,15.1692708333333,56.2762973352034,15.1724137931034,66.8965517241379,0,0,0,17.9310344827586,0,0,21.753587679384,21.1585579278964,14.4557227861393,12.4606230311516,16.9933496674834,13.1781589079454,42.369618480924,45.3622681134057,0,2.50262513125656,0,0,8.50542527126356,19.1634581729086,85.7832988267771,5.9696342305038,0.82815734989648,0,0,1.44927536231884,5.9696342305038
"44","14000US18097321700","Census Tract 3217, Marion, IN",0,0,0,0,4.48402948402948,16.1240786240786,13.6363636363636,5.62039312039312,37.6228501228501,23.3108108108108,17.9625984251969,10.9251968503937,16.9783464566929,19.3897637795276,11.3188976377953,15.501968503937,7.18503937007874,0.738188976377953,59.4314558979809,45.6695005313496,13.7619553666312,69.9860400186133,2.4662633783155,0.372266170311773,0,2.48796147672552,3.85232744783307,88.2022471910112,5.45746388443018,0,0,95.3537486800422,3.22069693769799,1.42555438225977,0,0,43.9920273348519,76.4236902050114,1.42369020501139,1.08200455580866,5.38154897494305,12.4145785876993,63.4431455897981,5.30035335689046,12.3674911660777,40.2826855123675,15.547703180212,0,16.6077738515901,4.24028268551237,5.65371024734982,12.0142240284481,23.9776479552959,19.7866395732791,12.5730251460503,15.01143002286,16.6370332740665,81.2039624079248,6.4008128016256,0,2.97180594361189,0,0.304800609601219,3.88620777241554,5.23796862536559,81.6057293629853,8.63173765548436,1.50772710139465,1.50772710139465,0,0.414624952883528,6.33245382585752
"45","14000US18097321800","Census Tract 3218, Marion, IN",7.03125,0,4.00390625,3.02734375,3.01051867972434,5.44069640914037,8.3424011606819,6.16612259702575,40.0435255712731,36.525208560029,4.75609756097561,11.5853658536585,6.15853658536585,16.280487804878,12.8658536585366,16.3414634146341,10.609756097561,21.4024390243902,75.4472887420864,69.7770437654831,5.67024497660336,80.4493017607772,7.83242258652095,0,0,0.595744680851064,0,42.9787234042553,41.6170212765957,14.1276595744681,0.680851063829787,95.2923538230885,0.299850074962519,1.52923538230885,1.37931034482759,1.49925037481259,30.6837318962614,116.672280229033,0.336813742000674,0.437857864600876,1.17884809700236,9.8012798922196,80.8422791081751,10.2564102564103,74.3589743589744,9.4017094017094,5.98290598290598,0,0,0,0,21.8276906138178,11.8909991742362,19.3779245802367,17.065785851913,18.5521607486925,11.2854390311038,85.7142857142857,4.37654830718415,0,2.50481695568401,0,0,2.36718965042664,4.13907284768212,89.9533700720644,1.44128868164476,0.890207715133531,1.35650699448919,0.932598558711318,0,5.42602797795676
"46","14000US18097321900","Census Tract 3219, Marion, IN",1.31578947368421,0.309597523219814,1.0061919504644,0,5.23974295600593,5.73405832921404,11.7152743450321,1.97726149283243,34.5032130499259,39.3475037073653,5.18218623481781,8.34008097165992,9.1497975708502,23.3198380566802,4.8582995951417,14.8987854251012,12.4696356275304,21.7813765182186,58.8631465517241,52.5862068965517,6.27693965517241,92.8469241773963,5.29327610872675,0,0,0,4.31578947368421,28.7368421052632,39.5789473684211,22,5.36842105263158,93.8855678906917,2.11784799316823,2.78394534585824,0.939368061485909,0.273270708795901,69.5837187789084,48.2146160962072,0.185013876040703,1.3691026827012,1.55411655874191,4.75485661424607,65.948275862069,24.5487364620939,27.7978339350181,5.77617328519856,4.33212996389892,4.69314079422383,6.49819494584837,19.1335740072202,7.22021660649819,12.1222185320492,57.4726004649618,6.94121554300897,6.44304217867818,9.49850547990701,7.52241780139489,79.2593822650282,9.01693789438725,0,2.77316506144138,0,3.13849219528396,3.02225174360678,21.2520150456744,65.2782519631273,8.46705360191192,0.546261522703995,0.238989416182998,20.8945032434278,0.0682826903379993,4.50665756230796
"47","14000US18097322000","Census Tract 3220, Marion, IN",3.56111645813282,0,2.88739172281039,0.673724735322425,7.66787658802178,22.6860254083485,20.8257713248639,8.43920145190563,21.2341197822142,17.7858439201452,24.4791666666667,19.2708333333333,13.0208333333333,17.2619047619048,5.43154761904762,10.1934523809524,3.27380952380952,7.06845238095238,65.5054432348367,42.5816485225505,22.9237947122862,67.1866295264624,11.866295264624,0.557103064066852,0,4.35339308578745,47.887323943662,30.8578745198464,7.42637644046095,9.47503201024328,1.02432778489117,91.911053818885,6.38092168868837,1.22462133419272,0.257815017724782,0.225588140509185,46.2750716332378,63.6819484240688,1.11031518624642,2.00573065902579,4.58452722063037,17.2994269340974,60.1555209953344,0,7.07070707070707,13.1313131313131,0,6.06060606060606,0,73.7373737373737,0,20.1354679802956,21.0899014778325,17.0874384236453,10.1600985221675,19.4581280788177,12.0689655172414,41.9950738916256,49.1379310344828,0,0,0,0.21551724137931,7.41995073891626,23.1726283048212,80.0245851259988,11.3706207744315,1.90534726490473,0.614628149969269,2.15119852489244,0.799016594960049,3.13460356484327
"48","14000US18097322100","Census Tract 3221, Marion, IN",6.3768115942029,0,6.3768115942029,0,5.14435695538058,12.9658792650919,18.2677165354331,9.13385826771654,28.7664041994751,22.2047244094488,19.0009794319295,9.40254652301665,11.5572967678746,16.9441723800196,10.6758080313418,13.8099902056807,5.48481880509305,13.1243878550441,76.0532949225783,53.2589124954987,22.7943824270796,59.6704249783174,33.0442324371206,0,0,6.53495440729483,9.57446808510638,48.7841945288754,33.8905775075988,0,5.01519756838906,95.9191919191919,0.282828282828283,0,3.7979797979798,0,29.80431510286,103.863522328149,1.65579528349222,6.42247867536377,4.91721023582539,13.3467134972403,68.5631976953547,8.16326530612245,74.8299319727891,0,0,17.0068027210884,0,0,0,29.0542970154621,10.3200287666307,19.0219345559151,13.1966918374685,15.7137720244516,12.6932758000719,56.0589715929522,37.2527867673499,0,2.73282991729594,0,0,1.65408126573175,11.866235167206,77.9273216689098,12.1803499327052,0.134589502018843,0.53835800807537,0,0.807537012113055,8.41184387617766
"49","14000US18097322200","Census Tract 3222, Marion, IN",3.3203125,0,2.34375,0.9765625,8.99165061014772,14.193962748876,14.1297366730893,5.33076429030186,30.1220295439949,24.6628131021195,10.5911330049261,13.0541871921182,6.89655172413793,14.7783251231527,14.1625615763547,17.2413793103448,6.77339901477833,16.5024630541872,79.6181172291297,58.6145648312611,21.0035523978686,87.3576309794989,4.32801822323462,0.569476082004556,0,1.4827018121911,11.6968698517298,33.1136738056013,40.1976935749588,12.8500823723229,1.31795716639209,97,2,0.285714285714286,0,0.714285714285714,39.1100702576112,94.0281030444965,0.292740046838408,0.292740046838408,3.39578454332553,10.480093676815,78.4635879218472,32.5,27.5,16.25,0,0,8.75,15,0,26.6873889875666,15.0088809946714,15.2309058614565,12.1225577264654,18.5612788632327,12.3889875666075,75,19.6269982238011,0,1.55417406749556,0,0.799289520426288,1.50976909413854,10.0757913508694,80.5309734513274,4.51327433628319,6.90265486725664,2.74336283185841,0,1.23893805309735,4.07079646017699
"50","14000US18097322300","Census Tract 3223, Marion, IN",5.75539568345324,0,5.75539568345324,0,2.76473656755347,6.57276995305164,12.7803860198226,4.48617631716223,38.0281690140845,34.7417840375587,1.90114068441065,7.98479087452472,9.31558935361217,20.1520912547529,11.9771863117871,21.3878326996198,14.638783269962,12.6425855513308,70.2745098039216,61.7647058823529,8.50980392156863,78.4974093264249,15.2849740932642,0,0,1.28040973111396,5.7618437900128,50.1920614596671,34.1869398207426,8.57874519846351,0,97.6694000863185,1.16529995684074,0.863185153215365,0,0.302114803625378,35.2886836027714,102.448036951501,0.369515011547344,0,2.8175519630485,10.6697459584296,77.5686274509804,0,50,50,0,0,0,0,0,17.1372549019608,23.2941176470588,21.921568627451,12.6666666666667,15.5294117647059,9.45098039215686,85.2156862745098,8.86274509803922,0,1.52941176470588,0,0,3.72549019607843,6.31372549019608,80.3066037735849,8.07783018867925,0.530660377358491,1.88679245283019,0,0.412735849056604,8.78537735849057
"51","14000US18097322400","Census Tract 3224, Marion, IN",0.92678405931418,0,0.92678405931418,0,4.16666666666667,18.3988764044944,21.4419475655431,12.874531835206,29.8220973782772,12.4063670411985,11.8560338743825,24.2060691601976,16.5843330980946,18.9131968948483,14.1848976711362,13.5497529992943,0.705716302046577,0,53.5165194635263,25.2208047105005,28.2957147530258,62.2448979591837,9.12364945978391,0,0,3.53606789250354,33.8048090523338,66.1951909476662,0,0,0,95.6066945606695,1.63877266387727,1.29009762900976,1.08089260808926,0.383542538354254,62.4253731343284,47.3134328358209,2.72388059701493,0.783582089552239,2.61194029850746,11.3059701492537,49.7219496238142,0,29.5918367346939,11.2244897959184,0,7.14285714285714,18.3673469387755,33.6734693877551,0,16.3559044815178,29.9313052011776,19.1691200523389,12.7576054955839,14.0006542361793,7.78541053320249,58.3251553810926,32.8753680078508,3.20575727837749,0.948642459928034,0,0.948642459928034,3.27118089630357,12.8255852291461,76.7466110531804,6.56934306569343,5.31803962460897,2.81543274244004,1.51199165797706,2.86757038581856,4.17101147028154
"52","14000US18097322500","Census Tract 3225, Marion, IN",5.33807829181495,3.91459074733096,1.42348754448399,0,13.393665158371,28.5972850678733,25.972850678733,10.6787330316742,16.1990950226244,3.61990950226244,39.4255874673629,21.0182767624021,13.5770234986945,9.13838120104439,11.7493472584856,4.04699738903394,0,1.0443864229765,53.2716457369465,17.7792465300727,35.4923992068738,57.3667711598746,10.6583072100313,0,0,14.8809523809524,75,7.14285714285714,3.57142857142857,2.97619047619048,0,91.7817679558011,4.76519337016575,2.69337016574586,0.759668508287293,0,57.8313253012048,49.7991967871486,6.82730923694779,1.20481927710843,3.21285140562249,14.0562248995984,24.9173826834104,0,54.5454545454545,0,0,13.6363636363636,15.1515151515152,16.6666666666667,0,18.1097157964309,21.2161269001983,15.2676801057502,22.1414408460013,15.5320555188367,7.73298083278255,25.8426966292135,60.7402511566424,0,2.70984798413748,0,0.396563119629874,7.27032385988103,27.7587388622344,78.9904502046385,6.00272851296044,11.3233287858117,0,0,1.22783083219645,2.45566166439291
"53","14000US18097322600","Census Tract 3226, Marion, IN",8.26923076923077,0.673076923076923,5,2.59615384615385,19.3067134708205,29.4866169372532,23.8701184730145,8.90741553312857,8.77577885037297,6.18692408951294,48.9499192245557,18.7399030694669,13.5164243403339,12.1701669359181,4.90037695207324,1.72320947765213,0,0,69.0770444386011,11.1227977912175,57.9542466473836,24.5770676691729,5.96804511278195,0,0,17.1428571428571,75.7142857142857,15.4285714285714,0,2.28571428571429,0,98.7183308494784,0.715350223546945,0,0.566318926974665,0,57.7192397465822,37.2790930310103,5.43514504834945,3.06768922974325,3.30110036678893,20.3401133711237,22.7452011569813,6.97674418604651,14.7286821705426,18.6046511627907,0,52.7131782945737,6.97674418604651,0,0,25.3484091506705,24.559558243492,8.30922955561399,12.9897449382067,18.6431764396529,10.1498816723639,6.49487246910334,86.799894819879,0,1.26216145148567,0,0,1.97212726794636,45.9637128582698,85.5487389229721,7.56646216768916,3.47648261758691,0.749829584185412,0,1.02249488752556,1.6359918200409
"54","14000US18097322700","Census Tract 3227, Marion, IN",4.55635491606715,0,2.6378896882494,1.91846522781775,8.30750154990701,31.8660880347179,22.3806571605704,7.81153130812151,15.0650960942343,12.3992560446373,15.3846153846154,20.8791208791209,14.2857142857143,21.2454212454212,13.0647130647131,14.4078144078144,0,0.732600732600733,73.4634146341463,34.6341463414634,38.8292682926829,77.6566757493188,0,0,0,1.96671709531014,29.9546142208775,59.606656580938,7.41301059001513,0,1.0590015128593,88.5800909550278,6.56897422940879,0,1.0611419909045,3.78979282465892,44.9814126394052,60.1168348380244,2.4429102496017,1.5400955921402,8.60329261816251,16.3568773234201,85.609756097561,0,5.51724137931035,48.9655172413793,0,0,42.7586206896552,2.75862068965517,0,14.7317073170732,14.0487804878049,9.31707317073171,8.63414634146341,32.6341463414634,20.6341463414634,14.1951219512195,78.9268292682927,0,0.926829268292683,0,0,5.17073170731707,17.5709308113489,84.6836847946726,7.2142064372919,5.1054384017758,0,0,0,2.99667036625971
"55","14000US18097330103","Census Tract 3301.03, Marion, IN",6.33514986376022,0,5.3133514986376,1.02179836512262,2.85343709468223,15.6420233463035,12.295719844358,5.03242542153048,45.0583657587549,18.2619974059663,5.85516178736518,16.9491525423729,18.2973805855162,26.040061633282,11.286594761171,14.8690292758089,4.96918335901387,1.73343605546995,63.4537337662338,41.6801948051948,21.773538961039,40.6631097560976,24.0853658536585,0,0,0.954805856142584,8.72056015276894,81.9223424570337,6.68364099299809,0,1.71865054105665,87.5240333262123,1.77312540055544,2.2003845332194,4.89211706900235,3.61033967101047,44.287369640788,75.9675550405562,0,1.22827346465817,3.54577056778679,14.1830822711472,62.1753246753247,20.4301075268817,66.9354838709677,9.94623655913978,0,0,0,0,2.68817204301075,15.4031771566459,21.0536899255982,19.7064146390509,10.1548361150211,19.2640257389905,14.4178564246933,82.3446611703197,7.70158857832294,0,4.3836718278705,0,0,1.99075005027147,4.01785714285714,91.8786392889979,3.40177750536316,0,0,0.306466441924609,1.10327919092859,3.30983757278578
"56","14000US18097330105","Census Tract 3301.05, Marion, IN",0,0,0,0,3.42987804878049,31.6310975609756,19.385162601626,6.04674796747967,24.5680894308943,15.1930894308943,13.1716417910448,14.2910447761194,19.6268656716418,26.7537313432836,14.1417910447761,5.82089552238806,4.51492537313433,1.67910447761194,65.3227332954761,46.7158811281469,18.6068521673292,27.8541953232462,3.47317744154058,0,0,1.7910447761194,0,78.0597014925373,20.1492537313433,0,0,87.0403146509341,5.6047197640118,2.00589970501475,1.43559488692232,3.91347099311701,36.1067853170189,84.9833147942158,2.24694104560623,3.89321468298109,6.74082313681869,14.6607341490545,32.7844028014386,0,79.2372881355932,0,1.90677966101695,6.14406779661017,9.32203389830508,0,3.38983050847458,20.5335337215856,16.3817396205148,17.9410107082472,12.4178095059177,18.373097877137,14.3528085665978,65.0760849145219,22.7879015592711,0,4.358444486192,0,0,6.537666729288,6.85681904042312,83.2485588335029,6.81586978636826,1.32248219735504,1.25466259749067,2.95015259409969,0.779925398440149,3.6283485927433
"57","14000US18097330106","Census Tract 3301.06, Marion, IN",1.78699070764832,0,1.78699070764832,0,6.09457092819615,21.8914185639229,27.7057793345009,11.523642732049,23.7478108581436,8.7215411558669,15.9586681974742,36.2801377726751,19.7091465748182,16.2265595101416,6.00841944125526,2.25794106391121,2.71718331419824,0.841944125526215,38.3367662203913,25.8238928939238,12.5128733264676,8.13583303855677,9.65688008489565,0,0,0,4.77386934673367,80.6532663316583,14.572864321608,0,0,84.1261357562801,8.20416889363976,3.98182789951897,1.14911811865313,2.53874933190807,55.9856234448438,51.7555985623445,1.85236383743434,3.26237213160077,2.65413325960741,15.4824440143766,17.5592173017508,2.54237288135593,31.7796610169492,20.1271186440678,0,3.38983050847458,28.6016949152542,8.6864406779661,4.8728813559322,10.2429251189582,27.9739544202354,17.6558978211871,14.450288004007,19.1585274229902,10.5184072126221,59.8797896318558,21.1369897320311,0,3.75657400450789,0,0,12.2965189080892,18.109015758202,84.7873107426099,5.29920692141312,2.99206921413122,0,0.757029560201875,3.06416726748378,3.10021629416006
"58","14000US18097330107","Census Tract 3301.07, Marion, IN",2.57142857142857,0,2.57142857142857,0,0.623119896862914,16.5878813923507,17.4473571121616,6.40309411259132,35.3244520842286,22.990975504942,6.81370618353683,8.9011421819614,10.358408822371,15.1240645923592,14.9665222528555,23.7101220953131,9.53131153997637,10.5947223316266,82.3683349689238,71.98233562316,10.3859993457638,98.0422866092404,0,0,0,0.535199670646357,0.864553314121038,65.6648826677645,24.207492795389,6.38122684232194,2.3466447097571,92.2547043010753,4.80510752688172,0.789650537634409,2.1505376344086,0,26.7880608222264,114.398348038295,1.03247606532758,1.44546649145861,6.00713347099681,10.0056316876291,97.6447497546614,20.1117318435754,53.6312849162011,4.18994413407821,0,0,22.0670391061453,0,0,18.0569185475957,15.7998037291462,8.30879947661106,11.023879620543,29.0644422636572,17.7461563624468,82.3029113509977,8.04710500490677,0,3.7618580307491,0,0,5.56100752371606,5.78999018645731,86.2169141381536,7.77921239509361,0,0.387346675274371,0,0,5.61652679147837
"59","14000US18097330108","Census Tract 3301.08, Marion, IN",6.9281045751634,0,5.62091503267974,1.30718954248366,4.0083652840711,11.2582781456954,10.9097246427327,10.177762286511,40.8156151969327,24.5381666085744,4.09670920080591,8.32773673606447,4.63398253861652,15.5809267965077,11.8871725990598,17.7300201477502,17.0584284754869,20.6850235057085,86.6008828875617,80.2129317060504,6.3879511815113,92.9203539823009,5.49936788874842,1.5802781289507,0,3.17796610169492,1.55367231638418,25.1412429378531,58.1920903954802,5.64971751412429,6.28531073446328,90.8294552422666,3.14809745414728,2.24473035860936,3.25759649603066,0.520120448946072,20.1581027667984,128.488902401946,0.76010945576163,2.12830647613256,5.62480997263606,9.97263605959258,93.8197870682939,24.7524752475248,56.9306930693069,0,0,5.44554455445545,2.47524752475248,6.93069306930693,3.46534653465347,19.6572318878213,10.5686834588419,7.089067774604,15.6323032978447,29.031420410283,18.021293170605,86.6268501687873,2.77849909114516,0.934822124123604,4.18073227733056,0,0,2.0514152168268,3.94702674629966,85.5217174238642,5.94108836744883,0,0,0.349475786320519,0,8.18771842236645
"60","14000US18097330109","Census Tract 3301.09, Marion, IN",8.2246740220662,0,8.2246740220662,0,1.7124150088139,13.5985897758751,13.2460337446487,9.44346512213548,38.9070763031982,21.4555527574918,9.19747520288548,8.65644724977457,8.61136158701533,11.9927862939585,18.5302073940487,32.8674481514878,7.07844905320108,3.06582506762849,82.3226317875545,74.7324613555291,7.59017043202537,90.7563025210084,9.2436974789916,0,0,1.75695461200586,1.07369448511469,88.2869692532943,8.24792581747194,0.634455832113226,0,96.2532299741602,0,2.34711455641688,0,1.39965546942291,26.5639165911151,123.073436083409,0,2.06255666364461,5.23572076155938,6.66364460562103,94.7879508521601,45.3551912568306,19.1256830601093,35.5191256830601,0,0,0,0,0,15.9046117461569,14.327946393378,15.9834450137958,10.8592826172645,27.8478517934568,15.076862435948,89.475758770201,7.76507686243595,0,1.00512416239653,0,0.354749704375246,0.472999605833662,4.09932991722507,84.9883759548323,6.7087346396546,0,1.19561607439389,1.06276984390568,0,6.04450348721355
"61","14000US18097330202","Census Tract 3302.02, Marion, IN",3.89161141539349,0,3.89161141539349,0,14.528569179915,32.0478514087833,18.7470486384385,14.1665354950417,11.2702660160554,4.29718243349599,33.4640843343957,15.4694778131895,11.6695268448149,15.6165726893847,8.65408188281442,9.90438833047316,3.7999509683746,1.42191713655308,81.768443346276,40.0988351570773,41.6696081891987,58.0566079786049,2.96411856474259,10.786717182973,0,14.1428571428571,19.3809523809524,65.2380952380952,0.857142857142857,1.9047619047619,0,84.8818137964303,12.5808007718283,1.15774240231548,0.713941148094549,0.665701881331404,46.9156831731354,70.6655310865069,4.18542401752038,1.83720647280691,6.27813602628057,11.4734152573306,52.4179315213555,9.24464487034949,10.0338218714769,5.18602029312289,0,2.59301014656144,54.6786922209696,18.2638105975197,0,31.812566184257,18.7610307094952,15.7518531591952,11.9572890928345,14.2163783974585,7.50088245675962,25.988351570773,57.2890928344511,0,0.855983056830215,0,0.202965054712319,12.7162019061066,26.7288888888889,83.9539189467188,9.25735445381609,1.29602962353425,0.288006583007612,0,0.637728862373997,4.56696153054927
"62","14000US18097330203","Census Tract 3302.03, Marion, IN",1.1142061281337,0,0,1.1142061281337,3.32547169811321,9.38679245283019,12.7122641509434,5.94339622641509,37.7122641509434,31.6037735849057,5.16039051603905,4.41655044165504,4.78847047884705,11.5760111576011,12.5523012552301,13.4356113435611,14.1794514179451,33.8912133891213,92.523051131601,81.0058675607712,11.5171835708298,88.647670737223,10.3573043871551,0,0,1.0566762728146,2.92987512007685,17.9154658981748,57.5408261287224,14.2170989433237,6.34005763688761,95.1358068524765,1.49121249778093,2.87590981714894,0.497070832593645,0,16.5583735066024,144.917208132467,0.272479564032698,2.64095577447076,2.07503667994131,8.9079857472228,97.0159262363789,40.4145077720207,29.0155440414508,19.6891191709845,0,0,0,0,10.880829015544,23.336127409891,8.18105616093881,11.0645431684828,11.1483654652137,29.1701592623638,17.0997485331098,85.1634534786253,6.87342833193629,0,1.25733445096396,0,0,2.24643755238894,1.73576002696326,79.0473017988008,5.39640239840107,0,0,0,0,15.5562958027981
"63","14000US18097330204","Census Tract 3302.04, Marion, IN",2.77623542476402,0,2.77623542476402,0,1.38374104274771,11.0946380034594,17.4697306646899,9.76031628366691,34.4205584383494,23.4247590808006,5.23032629558541,9.021113243762,9.69289827255278,17.1785028790787,11.084452975048,28.5988483685221,12.8119001919386,6.38195777351248,95.8088346148048,78.2602140811096,17.5486205336952,98.560817084494,1.43918291550604,0,0,2.35798499464094,2.78670953912111,75.7770632368703,18.3815648445874,0,0.696677384780279,90.0759657346048,4.49329238726362,1.95571359301762,3.2002586067561,0.274769678357847,30.0526213213798,123.406743324888,0.253361917754824,0.721106996686806,1.7345546677061,6.50945234847008,88.0898537614955,2.38095238095238,50.7142857142857,4.04761904761905,0,2.61904761904762,36.1904761904762,0,4.04761904761905,28.016206482593,17.4519807923169,10.0090036014406,13.640456182473,23.094237695078,7.78811524609844,59.2136854741897,23.9645858343337,0,3.87154861944778,0.165066026410564,0,6.66266506602641,9.52670826358241,86.3754700607463,5.78536303153023,0,0,0.173560890945907,0,7.66560601677755
"64","14000US18097330206","Census Tract 3302.06, Marion, IN",4.2654028436019,0,2.8436018957346,1.4218009478673,3.57693493678693,19.5806352143077,20.1048411964231,7.67807585568918,33.1791551032994,14.9552883132902,6.74671240708977,6.74671240708977,11.7781589479703,19.0966266437965,14.1795311606632,27.5014293882218,10.062893081761,3.88793596340766,89.3709327548807,72.944192466969,16.4267402879117,100,0,0,0,3.52422907488987,0.943989930774072,87.0358716173694,7.9295154185022,0.566393958464443,0,92.9262524188347,2.79509782842399,3.71963018705655,0.559019565684799,0,28.6751815677436,118.256949661908,0.35061357375407,3.05534685699975,4.35762584522915,7.83871775607313,89.8047722342733,30.7116104868914,54.3071161048689,6.74157303370786,0,0,8.23970037453183,0,0,26.6811279826464,14.9871820153816,13.7842634588838,13.3898639321633,22.0469335436797,9.11062906724512,71.544074147111,15.1843817787419,0,1.79451784657858,0,0.473279432064681,5.50187339775192,6.18782331874254,84.850640113798,9.21052631578947,0,0,0,0.320056899004267,5.61877667140825
"65","14000US18097330208","Census Tract 3302.08, Marion, IN",6.56934306569343,0,3.35766423357664,3.21167883211679,2,14.4761904761905,19.1428571428571,8.23809523809524,42.8095238095238,10.4285714285714,6.14754098360656,8.85245901639344,9.50819672131147,19.9180327868852,14.1803278688525,26.0655737704918,6.39344262295082,8.9344262295082,81.2959719789842,69.4220665499124,11.8739054290718,84.86529318542,7.2107765451664,0,0,0,5.72687224669604,87.7533039647577,6.51982378854626,0,0,89.9175412293853,7.53373313343328,1.83658170914543,0.712143928035982,0,25.5674518201285,120,1.54175588865096,3.16916488222698,6.20985010706638,8.22269807280514,93.800350262697,20.5128205128205,8.54700854700855,0,0,0,52.1367521367521,18.8034188034188,0,22.1366024518389,11.2084063047285,18.2837127845884,11.8388791593695,23.1523642732049,13.3800350262697,78.5639229422067,11.523642732049,0,0.350262697022767,0.245183887915937,0,6.86514886164623,1.51408450704225,84.4367015098722,8.30429732868757,0,0,0,0,7.25900116144019
"66","14000US18097330209","Census Tract 3302.09, Marion, IN",10.965935604293,3.45310312645824,4.24638357442837,3.26644890340644,10.3846153846154,26.7628205128205,15.5448717948718,8.44551282051282,25.4807692307692,13.3173076923077,10.7000917150718,10.9446652399878,10.088657902782,17.6398654845613,19.1990217059003,19.4435952308163,7.42892081932131,4.55518190155916,80.7174392935982,52.439293598234,28.2781456953642,90.4172661870504,1.61151079136691,3.19424460431655,0,2.0976353928299,11.4035087719298,72.0061022120519,11.5560640732265,2.40274599542334,0.53394355453852,93.5732039294591,4.32003787430465,1.37294354361463,0,0.733814652621612,38.6432298819006,86.8992035155177,0.769019500137325,1.82642131282615,5.30074155451799,12.6064268058226,84.2494481236203,4.18118466898955,0,21.602787456446,0,24.0418118466899,42.8571428571429,7.31707317073171,0,24.4685513916283,15.2969537584922,15.8119658119658,11.4507999123384,19.8663160201622,13.1054131054131,58.9086127547666,31.108919570458,0,0.29585798816568,0,0.186280955511725,6.04865220249836,7.89444382585458,90.420612199956,4.80070469059678,0,0,0,0.924906408280115,3.85377670116714
"67","14000US18097330401","Census Tract 3304.01, Marion, IN",4.47042640990371,0,3.37001375515818,1.10041265474553,3.43183984747378,7.76930409914204,22.3784556720686,9.12774070543375,32.5786463298379,26.6920877025739,4.49688334817453,10.106856634016,13.3125556544969,16.8744434550312,11.5316117542297,18.9670525378451,15.5387355298308,9.17186108637578,88.0933095739511,71.0027539283979,17.0905556455532,69.5706544393497,1.50062526052522,0,0,1.09823062843197,0.61012812690665,50.3965832824893,44.1122635753508,3.78279438682123,0,95.8115183246073,1.55322862129145,0.12216404886562,0,2.5130890052356,28.2150889388673,117.153956246166,2.24902882846044,4.43672050705377,5.72480065426293,7.48313228378655,83.9786165559695,0,0,91.7127071823204,0,8.28729281767956,0,0,0,24.1697715859388,13.2998542037907,12.4898752632432,10.3191317025757,24.736756844322,14.9846104001296,71.9747286570549,26.2757168313624,0.340191155029969,0,0,0,0.71278146768184,4.36417129780974,85.9140859140859,5.99400599400599,0,0,0,0,8.09190809190809
"68","14000US18097330500","Census Tract 3305, Marion, IN",1.9047619047619,0.612244897959184,0,1.29251700680272,13.1840221657816,22.9046409605172,25.6984530131609,5.84160701916417,20.0415608404526,10.3209420457169,26.9012485811578,15.8531971244798,13.3560348089292,22.8528187665532,11.8047673098751,7.18880060537268,1.13507377979569,0.908059023836549,81.446872645064,41.20572720422,40.241145440844,61.5907545887152,7.40992522093814,0,0,2.68079800498753,24.3142144638404,61.5960099750624,10.785536159601,0.623441396508728,0,96.4573268921095,3.4621578099839,0.0805152979066023,0,0,36.5587202497074,85.3687085446742,3.55052672649239,3.53101833788529,5.15021459227468,15.6067108856808,56.1115297663904,24.2647058823529,0,10.2941176470588,0,0,28.6764705882353,36.7647058823529,0,28.9525244913338,11.2735493594574,12.5847776940467,7.26450640542577,20.422004521477,19.5026375282592,22.9238884702336,65.2449133383572,0,0,0,2.12509419743783,4.74755086661643,25.986642380085,83.1524099001303,10.9856708640903,0,0,0,0.781589231437256,5.08033000434216
